SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW
10-JAN-2020,34,41490,39719,42550,40327,38465,1814,6465,0,13080,0,12,8,2006,456,-59,504,-389,1970,438,-56,500
10-JAN-2020,35,42282,40068,42939,40675,39240,1895,6465,1,13080,0,9,7,2006,3,-3,504,-45,1971,-1,-4,500
10-JAN-2020,36,42029,39679,42670,40286,39077,1975,6465,0,13080,0,9,7,1981,0,14,504,-32,1930,-1,16,500
10-JAN-2020,37,41042,38608,41683,39216,38210,2059,6465,0,13080,0,9,7,1070,0,14,504,-32,1031,-1,16,500
10-JAN-2020,38,40058,37600,40699,38207,37284,2142,6465,0,13080,0,10,9,1008,0,14,504,-31,986,-1,16,500
10-JAN-2020,39,39323,36402,39930,37010,36660,2202,6465,0,13080,0,7,9,688,271,14,504,316,669,282,16,500
10-JAN-2020,40,38121,34905,38728,35514,35585,2262,6465,0,13080,0,7,9,674,298,14,504,332,658,296,16,500
10-JAN-2020,41,36444,32685,37052,33294,34010,2320,6465,0,13080,0,8,9,287,202,14,504,712,273,198,16,500
10-JAN-2020,42,34605,30822,35214,31431,32360,2378,6465,0,13080,0,9,9,271,198,14,504,715,269,197,16,500
10-JAN-2020,43,32942,29791,33555,30404,30821,2445,6465,0,13080,0,13,10,512,315,63,504,37,509,319,67,500
10-JAN-2020,44,31210,28056,31822,28665,29238,2512,6465,0,13080,0,12,8,450,320,81,504,0,415,319,81,500
10-JAN-2020,45,29346,25965,30859,27599,27540,2561,6465,0,13080,0,11,8,-902,217,81,504,0,-921,213,81,500
10-JAN-2020,46,27364,24073,28986,25713,25670,2610,6465,0,13080,0,13,15,-1009,212,81,504,0,-980,212,81,500
10-JAN-2020,47,25650,22038,26363,22694,24081,2670,6465,0,13080,0,13,15,-100,245,81,504,190,-80,245,81,500
10-JAN-2020,48,24599,20970,25267,21625,23147,2729,6465,0,13080,0,14,15,-54,247,81,504,196,-66,246,81,500
11-JAN-2020,1,23840,20593,25241,22032,22502,2772,6465,0,13080,0,14,15,-787,276,81,504,53,-793,276,81,500
11-JAN-2020,2,23955,20652,25401,22084,22701,2814,6465,0,13080,0,12,9,-834,278,81,504,48,-833,276,81,500
11-JAN-2020,3,23398,20399,25678,22434,22182,2810,6465,0,13080,0,10,11,-1394,218,81,504,-276,-1388,215,81,500
11-JAN-2020,4,22598,19520,24924,21561,21436,2805,6465,0,13080,0,15,17,-1422,214,81,504,-289,-1402,206,81,500
11-JAN-2020,5,21940,19031,24745,21416,20809,2775,6465,0,13080,0,289,303,-1421,-95,81,504,-400,-1402,-103,81,500
11-JAN-2020,6,21479,18710,24431,21233,20340,2745,6465,0,13080,0,423,441,-1421,-104,81,504,-404,-1402,-105,81,500
11-JAN-2020,7,20997,18152,24434,21351,19844,2788,6465,0,13080,0,805,824,-1422,-341,81,504,-269,-1402,-352,81,500
11-JAN-2020,8,20410,17593,24291,20936,19225,2830,6465,0,13080,0,1229,1230,-1422,-364,81,504,-266,-1402,-364,81,500
11-JAN-2020,9,20188,17654,24506,21366,18979,2810,6465,0,13080,0,1438,1447,-1422,-258,81,504,-600,-1402,-255,81,500
11-JAN-2020,10,20065,17411,24452,21179,18864,2789,6465,0,13080,0,1499,1499,-1422,-254,81,504,-612,-1402,-254,81,500
11-JAN-2020,11,20215,17564,24443,21217,19018,2780,6465,0,13080,0,1378,1364,-1420,-218,81,504,-612,-1401,-217,81,500
11-JAN-2020,12,20701,18119,24489,21286,19483,2771,6465,0,13080,5,941,936,-1420,-215,81,504,-612,-1401,-209,81,500
11-JAN-2020,13,21881,19291,25357,22243,20594,2819,6465,0,13080,50,931,929,-1422,215,81,504,-523,-1402,227,81,500
11-JAN-2020,14,23012,20367,25947,22914,21656,2867,6465,0,13080,51,394,377,-1422,237,81,504,-519,-1402,238,81,500
11-JAN-2020,15,24565,21515,26907,23559,23070,2903,6465,0,13080,20,118,110,-1421,435,81,504,-203,-1401,441,81,500
11-JAN-2020,16,25853,22771,28056,24811,24222,2938,6465,0,13080,0,16,17,-1405,445,81,504,-182,-1371,447,81,500
11-JAN-2020,17,27677,23921,28896,25089,25911,2942,6465,0,13080,0,14,14,-605,772,81,504,445,-578,781,81,500
11-JAN-2020,18,29119,25325,30196,26495,27214,2945,6465,62,13080,0,15,14,-462,788,81,504,479,-427,787,81,500
11-JAN-2020,19,30615,26412,31231,27026,28526,2997,6465,229,13080,0,16,14,1074,765,81,504,825,1096,763,81,500
11-JAN-2020,20,31497,27098,32109,27711,29259,3049,6465,396,13080,0,12,14,1277,764,81,504,839,1266,762,81,500
11-JAN-2020,21,31968,27515,32579,28127,29675,3097,6465,726,13080,0,11,12,1866,727,81,504,930,1851,726,81,500
11-JAN-2020,22,32157,27770,32767,28381,29736,3144,6465,1160,13080,0,10,11,1904,727,67,436,934,1872,727,67,426
11-JAN-2020,23,32048,27714,32657,28325,29441,3154,6465,963,13080,0,9,9,1782,940,31,286,950,1750,949,29,277
11-JAN-2020,24,32218,27927,32827,28536,29412,3163,6465,1050,13080,0,9,9,1777,951,31,203,951,1750,952,33,197
11-JAN-2020,25,32246,27952,32870,28557,29423,3128,6465,971,13080,0,8,4,1899,949,-16,57,951,1873,951,-16,53
11-JAN-2020,26,32473,28079,33143,28690,29595,3092,6465,858,13080,0,9,11,1904,950,-61,0,951,1873,951,-63,0
11-JAN-2020,27,32216,27826,32921,28437,29418,3071,6465,647,13080,0,9,11,1904,949,-96,0,951,1873,951,-96,0
11-JAN-2020,28,32140,27754,32885,28364,29395,3050,6465,532,13080,0,9,11,1904,950,-136,0,951,1873,951,-133,0
11-JAN-2020,29,32153,27759,32808,28372,29463,3015,6465,396,13080,0,14,13,1904,950,-41,0,951,1873,951,-37,0
11-JAN-2020,30,32259,27866,32923,28476,29647,2980,6465,251,13080,0,9,11,1904,949,-55,0,951,1873,951,-52,0
11-JAN-2020,31,32608,28213,33217,28824,30065,3016,6465,148,13080,0,9,11,1829,950,43,34,951,1797,951,48,37
11-JAN-2020,32,33146,28736,33755,29346,30558,3052,6465,26,13080,0,9,10,1826,951,64,0,951,1798,952,63,0
11-JAN-2020,33,34525,30139,35260,30750,31770,2968,6465,1,13080,0,9,11,1997,997,-59,-67,1017,1969,1000,-60,-74
11-JAN-2020,34,35962,31354,36873,31959,33028,2883,6465,0,13080,0,8,4,2003,999,-85,-218,1019,1971,1000,-88,-224
11-JAN-2020,35,36687,32155,37898,32762,33693,2814,6465,0,13080,0,6,7,2003,999,-235,-370,1020,1971,1000,-240,-374
11-JAN-2020,36,36918,32266,38337,32873,33972,2745,6465,0,13080,0,6,7,2003,999,-304,-509,1020,1971,1000,-304,-508
11-JAN-2020,37,36596,32000,38139,32607,33748,2686,6465,0,13080,0,6,7,2003,1054,-401,-536,1020,1971,1058,-402,-530
11-JAN-2020,38,35702,31055,37276,31661,32866,2626,6465,0,13080,0,6,7,2003,1057,-433,-535,1020,1971,1059,-431,-531
11-JAN-2020,39,34715,30163,36274,30770,32013,2562,6465,0,13080,0,10,7,2003,1056,-413,-536,1020,1971,1059,-412,-530
11-JAN-2020,40,33748,29228,35349,29841,31109,2497,6465,0,13080,0,13,13,2003,1057,-453,-535,1019,1970,1058,-452,-530
11-JAN-2020,41,32723,28274,34326,28889,30120,2408,6465,0,13080,0,14,15,1907,917,-453,-536,953,1873,914,-452,-530
11-JAN-2020,42,31798,27346,33371,27960,29320,2319,6465,0,13080,0,14,15,1904,911,-453,-506,951,1873,913,-452,-497
11-JAN-2020,43,30491,26052,31932,26667,28134,2253,6465,0,13080,0,14,15,1808,904,-453,-374,903,1776,904,-452,-367
11-JAN-2020,44,29154,24724,30587,25338,26813,2187,6465,0,13080,0,13,15,1804,904,-453,-367,902,1772,903,-451,-364
11-JAN-2020,45,27896,23637,29153,24245,25553,2082,6465,0,13080,0,11,8,1521,765,-381,-265,807,1489,759,-376,-260
11-JAN-2020,46,26683,22461,27901,23071,24306,1977,6465,0,13080,0,12,9,1509,758,-379,-227,804,1485,756,-379,-225
11-JAN-2020,47,25486,21477,26807,22085,23104,1911,6465,0,13080,0,11,8,1412,570,-432,-278,712,1386,562,-433,-282
11-JAN-2020,48,24658,20600,26119,21210,22296,1844,6465,0,13080,0,9,10,1409,561,-440,-412,709,1386,562,-438,-411
12-JAN-2020,1,24292,20366,25661,20981,22043,1794,6465,0,13080,0,17,15,1370,685,-417,-335,688,1347,688,-411,-330
12-JAN-2020,2,24363,20511,25581,21149,22132,1744,6465,0,13080,0,24,38,1368,690,-278,-316,688,1346,689,-272,-310
12-JAN-2020,3,24119,20240,25495,21139,21907,1711,6465,0,13080,0,298,298,1368,690,-300,-178,688,1347,690,-305,-175
12-JAN-2020,4,23511,19776,24996,20672,21358,1677,6465,0,13080,0,295,296,1368,690,-433,-157,688,1347,690,-435,-155
12-JAN-2020,5,23177,19554,24921,20838,21043,1641,6465,0,13080,0,664,685,1368,690,-449,-31,660,1347,689,-447,-28
12-JAN-2020,6,22847,19221,24753,20522,20711,1604,6465,0,13080,0,866,868,1369,690,-440,0,659,1345,690,-436,-1
12-JAN-2020,7,22406,18967,24338,20555,20220,1613,6465,0,13080,0,987,992,1177,690,-345,0,688,1150,690,-343,0
12-JAN-2020,8,21860,18664,23966,20278,19686,1621,6465,0,13080,0,1012,1013,1170,690,-432,-62,688,1150,690,-434,-68
12-JAN-2020,9,21497,18433,23838,20183,19380,1642,6465,0,13080,0,1137,1150,978,702,-392,-212,689,957,701,-387,-218
12-JAN-2020,10,21258,18221,23899,20214,19122,1662,6465,0,13080,0,1381,1394,959,702,-424,-236,689,933,702,-426,-228
12-JAN-2020,11,21385,18269,23881,20232,19241,1692,6465,0,13080,0,1358,1363,264,778,-454,-84,688,245,780,-453,-78
12-JAN-2020,12,21479,18358,23835,20315,19376,1721,6465,0,13080,0,1366,1357,225,781,-390,0,689,223,776,-382,0
12-JAN-2020,13,22208,19107,24168,20963,20099,1749,6465,0,13080,0,1120,1123,362,473,-240,0,689,359,462,-232,0
12-JAN-2020,14,22660,19668,24678,21409,20609,1777,6465,0,13080,0,1138,1141,377,459,-214,-66,688,380,460,-218,-74
12-JAN-2020,15,23786,20712,25970,21662,21690,1832,6465,0,13080,0,1002,988,1033,664,-363,-219,688,1032,677,-368,-224
12-JAN-2020,16,24808,21510,26211,22130,22679,1887,6465,0,13080,0,158,143,1072,680,-411,-234,688,1060,680,-408,-226
12-JAN-2020,17,26189,22878,27322,23493,23910,1917,6465,15,13080,0,14,15,1489,755,-438,-81,754,1475,757,-437,-76
12-JAN-2020,18,27603,24271,28678,24886,25235,1946,6465,270,13080,0,14,15,1507,758,-418,-43,757,1484,758,-415,-50
12-JAN-2020,19,28652,25458,29847,26074,26131,1959,6465,777,13080,0,15,16,1641,821,-389,-191,821,1619,825,-388,-196
12-JAN-2020,20,29515,26322,30857,26937,26897,1971,6465,1240,13080,0,14,15,1646,824,-450,-278,824,1621,826,-449,-281
12-JAN-2020,21,30390,26972,31871,27583,27655,2019,6465,1870,13080,4,11,12,1800,898,-444,-426,899,1775,902,-442,-429
12-JAN-2020,22,30493,26959,32036,27570,27702,2067,6465,2220,13080,33,9,11,1805,902,-454,-480,902,1776,902,-452,-474
12-JAN-2020,23,30695,26992,32289,27602,27856,2114,6465,2420,13080,33,9,11,1805,903,-455,-530,902,1776,903,-453,-526
12-JAN-2020,24,31039,26956,32627,27567,28198,2161,6465,2420,13080,15,9,11,1805,903,-455,-524,902,1776,903,-452,-519
12-JAN-2020,25,31555,27259,33079,27869,28730,2179,6465,2260,13080,0,9,11,1805,903,-454,-461,902,1776,903,-452,-457
12-JAN-2020,26,31486,27072,32979,27682,28662,2196,6465,2080,13080,0,9,10,1805,903,-429,-455,902,1778,904,-425,-449
12-JAN-2020,27,31665,27176,33074,27787,28926,2142,6465,2290,13080,0,9,11,1996,945,-435,-365,996,1969,948,-433,-361
12-JAN-2020,28,31639,27115,32998,27727,28919,2088,6465,1930,13080,0,12,12,2003,947,-380,-367,1000,1971,948,-379,-361
12-JAN-2020,29,31826,27265,33138,27875,29112,2013,6465,1760,13080,0,9,11,2003,997,-450,-253,1000,1971,1000,-450,-249
12-JAN-2020,30,32074,27740,33370,28351,29353,1938,6465,1430,13080,0,9,11,2003,999,-440,-247,1000,1970,1000,-437,-248
12-JAN-2020,31,33238,28940,34644,29551,30511,1863,6465,769,13080,0,9,10,2003,1000,-427,-370,1000,1971,1000,-424,-371
12-JAN-2020,32,34653,30261,36055,30871,31859,1787,6465,217,13080,2,9,10,2004,999,-416,-377,1000,1971,1000,-415,-371
12-JAN-2020,33,36700,32291,37979,32893,33675,1748,6465,17,13080,4,7,2,2004,1000,-406,-266,1019,1971,1000,-399,-257
12-JAN-2020,34,39146,34731,40168,35337,35798,1709,6465,0,13080,48,6,3,2004,999,-296,-120,1019,1971,1000,-295,-115
12-JAN-2020,35,40220,35644,41386,36249,36731,1701,6465,0,13080,142,6,5,2003,1000,-397,-163,1020,1971,1000,-399,-165
12-JAN-2020,36,40228,35654,41388,36259,36815,1693,6465,0,13080,140,7,5,2003,1000,-390,-163,1020,1971,1000,-384,-165
12-JAN-2020,37,39625,35248,40771,35855,36367,1698,6465,0,13080,36,8,7,2004,1055,-267,-271,1020,1971,1058,-262,-271
12-JAN-2020,38,38801,34480,39861,35086,35620,1703,6465,0,13080,0,7,5,2004,1058,-224,-229,1020,1971,1059,-217,-221
12-JAN-2020,39,37711,33473,38481,34080,34674,1723,6465,0,13080,0,7,9,2004,1057,-86,-77,1020,1971,1059,-81,-71
12-JAN-2020,40,36529,32454,37222,33062,33576,1742,6465,0,13080,0,10,8,2004,1057,-83,0,1020,1971,1059,-78,0
12-JAN-2020,41,35366,31345,35979,31958,32453,1737,6465,0,13080,0,13,13,2004,1057,54,0,1020,1971,1059,60,0
12-JAN-2020,42,33934,29992,34546,30602,31237,1732,6465,0,13080,0,12,10,2004,1057,81,3,1019,1970,1058,81,6
12-JAN-2020,43,32355,28472,32968,29086,29820,1743,6465,0,13080,0,13,14,1908,954,81,78,953,1874,952,81,80
12-JAN-2020,44,30601,26784,31214,27397,28185,1754,6465,0,13080,0,13,10,1905,950,81,7,951,1872,951,81,6
12-JAN-2020,45,28929,25351,29541,25962,26722,1758,6465,0,13080,0,12,11,1761,881,81,54,880,1728,880,81,60
12-JAN-2020,46,27399,23760,28013,24374,25108,1761,6465,0,13080,0,14,15,1740,878,81,124,872,1699,878,81,128
12-JAN-2020,47,25631,22608,26244,23221,23525,1762,6465,0,13080,0,13,13,973,718,42,232,345,939,711,40,237
12-JAN-2020,48,24512,21560,25160,22176,22559,1762,6465,0,13080,0,48,58,927,708,43,329,323,912,700,41,325
13-JAN-2020,1,24150,20727,25042,21569,22376,1789,6465,0,13080,0,292,293,874,248,18,215,766,858,235,19,212
13-JAN-2020,2,24497,21057,25394,21773,22811,1815,6465,0,13080,0,297,300,871,224,76,278,785,857,223,77,282
13-JAN-2020,3,24091,20462,25582,21979,22452,1832,6465,0,13080,0,891,922,842,130,82,429,787,827,127,81,432
13-JAN-2020,4,23634,19895,25513,21587,22022,1849,6465,0,13080,0,1279,1280,824,126,82,504,786,797,122,81,500
13-JAN-2020,5,23138,19600,25164,21520,21538,1864,6465,0,13080,0,1269,1269,47,-157,82,504,546,28,-166,81,500
13-JAN-2020,6,22922,19362,24970,21292,21338,1879,6465,0,13080,0,1277,1288,0,-171,82,504,531,-2,-171,81,500
13-JAN-2020,7,22502,19419,24954,21859,20879,1885,6465,0,13080,0,1233,1208,-400,-194,82,504,-25,-410,-196,81,500
13-JAN-2020,8,22389,19242,24910,21650,20752,1890,6465,0,13080,0,1195,1229,-479,-195,82,504,-52,-481,-195,81,500
13-JAN-2020,9,22415,19171,25388,21943,20777,1905,6465,0,13080,0,1409,1406,-816,-148,82,504,32,-805,-147,81,500
13-JAN-2020,10,22460,19250,25157,22023,20828,1920,6465,0,13080,0,1141,1130,-810,-146,81,504,34,-793,-146,81,500
13-JAN-2020,11,23221,20140,24759,21302,21571,1954,6465,0,13080,0,369,519,-345,-104,81,504,-120,-325,-104,81,500
13-JAN-2020,12,24707,21742,25851,22752,22943,1988,6465,0,13080,0,13,253,-301,-104,81,504,-126,-295,-104,81,500
13-JAN-2020,13,27864,25216,29214,26252,25846,2031,6465,0,13080,0,14,252,-59,-369,81,504,-308,-52,-381,81,500
13-JAN-2020,14,31033,28293,32395,29332,28810,2074,6465,0,13080,0,14,108,-50,-385,81,504,-313,-53,-371,81,500
13-JAN-2020,15,34605,31463,35541,32426,32091,2137,6465,0,13080,0,18,14,-318,239,81,504,84,-321,251,81,500
13-JAN-2020,16,36695,33314,37635,34272,34004,2200,6465,0,13080,0,12,9,-328,263,81,504,99,-325,263,81,500
13-JAN-2020,17,37395,33800,38452,34855,34647,2274,6465,36,13080,0,11,9,-446,247,81,461,242,-443,246,81,456
13-JAN-2020,18,37080,33526,38140,34583,34429,2348,6465,343,13080,0,10,11,-450,247,81,413,247,-443,249,81,403
13-JAN-2020,19,37722,34014,38786,35079,35034,2478,6465,931,13080,0,9,11,-455,510,40,263,341,-449,517,38,254
13-JAN-2020,20,37508,33706,38586,34771,34829,2607,6465,1440,13080,0,9,11,-469,521,14,176,345,-474,521,16,170
13-JAN-2020,21,37062,33020,38866,34848,34360,2714,6465,1680,13080,0,9,10,-1195,584,32,35,465,-1190,585,34,32
13-JAN-2020,22,36858,32763,38648,34588,34167,2820,6465,1630,13080,0,5,7,-1185,587,14,0,469,-1141,585,16,0
13-JAN-2020,23,37088,32820,37786,33426,34331,2822,6465,1610,13080,0,5,6,-14,462,-79,0,636,16,456,-83,0
13-JAN-2020,24,37250,32981,37973,33587,34484,2824,6465,1590,13080,0,4,6,113,456,-119,0,636,119,453,-121,0
13-JAN-2020,25,37397,33655,38218,34262,34589,2849,6465,1350,13080,0,5,7,577,221,-216,0,85,578,212,-214,0
13-JAN-2020,26,37500,33790,38236,34396,34675,2873,6465,1300,13080,0,6,6,598,210,-99,-31,60,588,209,-91,-32
13-JAN-2020,27,37616,33611,38223,34217,34797,2864,6465,889,13080,0,7,6,701,229,12,0,411,692,230,16,0
13-JAN-2020,28,37793,33755,38402,34366,34917,2855,6465,543,13080,0,9,11,744,228,17,0,425,752,220,21,0
13-JAN-2020,29,38075,34081,38976,35001,35212,2835,6465,281,13080,0,9,10,1816,-292,77,52,397,1810,-308,79,58
13-JAN-2020,30,38154,34174,39083,35096,35306,2814,6465,184,13080,0,10,12,1900,-319,79,55,394,1865,-308,79,58
13-JAN-2020,31,38303,34768,38916,35377,35409,2865,6465,73,13080,0,8,9,1687,143,25,100,-5,1651,151,25,104
13-JAN-2020,32,39245,35785,39860,36390,36320,2915,6465,7,13080,0,5,3,1679,157,66,144,-10,1654,162,64,140
13-JAN-2020,33,40643,36472,41270,37080,37536,3152,6465,0,13080,0,13,8,1991,562,-14,18,674,1967,572,-16,17
13-JAN-2020,34,42018,37725,42630,38332,38841,3389,6465,0,13080,0,8,7,2005,584,-4,42,712,1971,586,-3,45
13-JAN-2020,35,42510,37962,43236,38569,39332,3388,6465,0,13080,0,6,7,2004,885,-82,-38,1008,1970,896,-89,-39
13-JAN-2020,36,42086,37517,42850,38124,39046,3387,6465,0,13080,0,6,7,2003,900,-158,0,1019,1971,902,-156,0
13-JAN-2020,37,41600,37034,42361,37641,38651,3370,6465,0,13080,0,7,7,2004,1051,-154,0,1020,1970,1058,-153,0
13-JAN-2020,38,40859,36240,41568,36852,37985,3353,6465,0,13080,0,11,12,2004,1057,-98,0,1020,1970,1059,-90,0
13-JAN-2020,39,39870,35105,40477,35707,37116,3236,6465,0,13080,0,7,3,2003,1056,18,0,1019,1970,1059,23,0
13-JAN-2020,40,38685,33969,39291,34575,36006,3119,6465,0,13080,0,6,7,2003,1057,28,0,1020,1971,1059,31,0
13-JAN-2020,41,37139,32520,37748,33127,34524,3010,6465,0,13080,0,9,7,2003,1057,81,47,1020,1971,1059,81,52
13-JAN-2020,42,35483,30953,36091,31560,33065,2900,6465,0,13080,0,8,7,2002,1057,57,97,1019,1967,1058,57,104
13-JAN-2020,43,33409,28974,34023,29585,31169,2920,6465,0,13080,0,14,11,1717,863,81,248,860,1681,857,81,253
13-JAN-2020,44,31079,26626,31689,27235,29069,2939,6465,0,13080,0,10,8,1607,854,81,301,854,1551,854,81,298
13-JAN-2020,45,29033,24612,29645,25272,27147,2918,6465,0,13080,0,12,52,112,759,70,352,806,76,755,67,348
13-JAN-2020,46,27341,22832,28234,23497,25430,2896,6465,0,13080,0,150,374,-79,752,-64,222,789,-95,745,-70,214
13-JAN-2020,47,25047,21483,27043,23492,23466,2901,6465,0,13080,0,297,659,-1046,304,-53,207,43,-1055,290,-45,212
13-JAN-2020,48,23856,20461,26298,22980,22449,2906,6465,0,13080,0,673,1165,-1104,276,-65,312,0,-1078,266,-70,311
14-JAN-2020,1,23735,20279,26277,22721,22306,2879,6465,0,13080,0,1072,1561,-432,-341,-97,338,0,-411,-360,-90,334
14-JAN-2020,2,24073,20636,26730,23279,22687,2851,6465,0,13080,0,1274,1745,-399,-384,48,338,3,-401,-384,50,334
14-JAN-2020,3,24031,20170,27079,23204,22663,2798,6465,0,13080,0,1273,1745,-905,-270,14,338,441,-904,-266,16,334
14-JAN-2020,4,23650,19757,26781,22785,22304,2744,6465,0,13080,0,1267,1738,-929,-265,-70,338,460,-916,-264,-73,334
14-JAN-2020,5,23197,19226,26278,22250,21923,2703,6465,0,13080,0,1506,1990,-827,-120,-28,337,531,-812,-116,-24,334
14-JAN-2020,6,22942,18938,26056,21961,21640,2662,6465,0,13080,0,1520,1990,-823,-114,-57,338,534,-811,-111,-56,334
14-JAN-2020,7,22565,18726,25415,21556,21249,2624,6465,0,13080,0,1511,1981,-717,-2,-20,338,394,-704,-1,-18,334
14-JAN-2020,8,22290,18467,25128,21284,20995,2586,6465,0,13080,0,1497,1966,-715,0,-26,338,388,-710,-1,-27,334
14-JAN-2020,9,22120,18661,25540,21961,20840,2550,6465,0,13080,0,1488,1948,-1099,-122,-111,338,66,-1093,-128,-111,334
14-JAN-2020,10,22221,18840,25532,22016,20966,2513,6465,0,13080,0,1379,1722,-1115,-129,-88,337,54,-1100,-126,-85,334
14-JAN-2020,11,23213,19542,25476,21578,21887,2494,6465,0,13080,0,478,795,-1123,-2,-60,338,311,-1108,-1,-56,334
14-JAN-2020,12,24493,20857,26233,22599,23041,2474,6465,0,13080,0,16,373,-1124,0,61,345,326,-1107,-1,67,342
14-JAN-2020,13,27518,23410,29125,25059,25853,2472,6465,0,13080,0,13,367,-994,716,80,421,864,-975,753,81,424
14-JAN-2020,14,30722,26596,32300,28188,28799,2470,6465,0,13080,0,12,366,-966,887,81,452,890,-935,890,81,443
14-JAN-2020,15,34421,30020,35097,30633,32094,2484,6465,0,13080,0,15,319,-61,995,82,304,996,-40,999,81,296
14-JAN-2020,16,36527,32073,37140,32685,34008,2497,6465,0,13080,0,13,258,131,998,70,218,991,163,995,67,211
14-JAN-2020,17,36948,33192,37630,33805,34345,2507,6465,4,13080,0,14,133,1799,703,-68,69,371,1806,693,-71,64
14-JAN-2020,18,37289,33307,38044,33922,34717,2516,6465,72,13080,0,13,13,2005,689,-142,0,343,1971,689,-147,0
14-JAN-2020,19,37973,33500,38942,34111,35305,2567,6465,191,13080,0,11,11,2004,742,-292,-66,817,1970,743,-297,-72
14-JAN-2020,20,38211,33684,39344,34298,35524,2618,6465,316,13080,0,9,9,2004,745,-373,-151,838,1970,745,-374,-156
14-JAN-2020,21,38271,33634,39632,34243,35526,2653,6465,430,13080,0,9,9,2004,887,-452,-300,994,1970,893,-452,-304
14-JAN-2020,22,38583,33962,40078,34573,35867,2688,6465,483,13080,0,9,11,2004,893,-454,-432,999,1970,896,-453,-434
14-JAN-2020,23,38491,33812,40089,34421,35763,2732,6465,577,13080,0,10,9,2004,1051,-455,-533,1000,1971,1058,-453,-529
14-JAN-2020,24,38348,33608,39947,34217,35593,2775,6465,502,13080,31,9,9,2004,1058,-455,-535,999,1970,1058,-453,-530
14-JAN-2020,25,38379,33533,39980,34144,35556,2814,6465,431,13080,355,11,11,2004,1002,-455,-535,1000,1971,1001,-453,-530
14-JAN-2020,26,38374,33581,39980,34197,35401,2853,6465,456,13080,364,15,16,2004,1000,-455,-536,1000,1971,1000,-453,-530
14-JAN-2020,27,38405,33685,40009,34295,35330,2763,6465,430,13080,293,13,10,2004,999,-455,-536,1000,1970,1000,-453,-531
14-JAN-2020,28,38322,33638,39923,34249,35124,2672,6465,324,13080,278,11,12,2004,999,-455,-535,1000,1970,1000,-453,-531
14-JAN-2020,29,38339,33672,39946,34283,35070,2672,6465,249,13080,268,16,10,2004,999,-455,-536,999,1971,1000,-453,-530
14-JAN-2020,30,38290,33622,39897,34232,34977,2672,6465,163,13080,47,16,11,2004,1000,-455,-536,999,1971,1000,-453,-531
14-JAN-2020,31,38294,33773,39901,34385,34934,2647,6465,86,13080,4,16,11,2004,1000,-455,-536,1000,1971,1000,-453,-530
14-JAN-2020,32,39095,34686,40699,35292,35645,2621,6465,17,13080,7,13,5,2004,1000,-455,-536,1000,1971,1000,-453,-530
14-JAN-2020,33,40464,35943,42062,36548,36823,2684,6465,1,13080,2,8,4,2004,999,-455,-535,1018,1970,1000,-453,-530
14-JAN-2020,34,41788,37051,43297,37651,38058,2747,6465,0,13080,70,6,0,2004,999,-430,-473,1020,1971,1000,-426,-464
14-JAN-2020,35,42486,37674,43951,38285,38724,2708,6465,0,13080,72,10,9,2004,1000,-444,-411,1019,1971,1000,-444,-408
14-JAN-2020,36,42233,37557,43667,38166,38637,2668,6465,0,13080,1,10,9,2004,999,-454,-370,1020,1971,1000,-453,-361
14-JAN-2020,37,41651,37076,42925,37687,38273,2641,6465,0,13080,0,10,11,2004,1055,-444,-220,1019,1971,1058,-443,-214
14-JAN-2020,38,41326,36799,42490,37407,38038,2613,6465,0,13080,0,11,9,2004,1057,-403,-150,1019,1971,1059,-396,-146
14-JAN-2020,39,40348,35871,41238,36486,37312,2586,6465,0,13080,0,14,15,2004,1057,-255,-21,1019,1971,1059,-247,-18
14-JAN-2020,40,39105,34661,39818,35271,36232,2558,6465,0,13080,0,9,7,2004,1056,-104,0,1020,1971,1059,-97,0
14-JAN-2020,41,37744,33379,38352,33985,34953,2508,6465,0,13080,0,8,3,2004,1057,45,65,1019,1971,1059,49,74
14-JAN-2020,42,35875,31556,36483,32161,33272,2458,6465,0,13080,0,8,4,2003,1057,80,128,1019,1969,1058,80,129
14-JAN-2020,43,34019,29846,34630,30454,31620,2458,6465,0,13080,0,11,8,1811,909,79,182,905,1776,905,78,181
14-JAN-2020,44,31972,27950,32588,28567,29803,2458,6465,0,13080,0,16,36,1803,903,19,158,899,1770,903,19,161
14-JAN-2020,45,29902,26268,30540,26880,27899,2446,6465,0,13080,0,12,274,1456,853,-26,301,530,1424,852,-29,303
14-JAN-2020,46,28296,24505,29056,25117,26236,2433,6465,0,13080,0,10,375,1383,765,-150,268,516,1337,735,-156,259
14-JAN-2020,47,26164,22550,27226,23467,24300,2416,6465,0,13080,0,10,453,141,-297,-155,156,349,110,-314,-148,151
